POLICY,TYPE,PACKAGE,PATH,NOTES
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp102/gr/gpccs_data.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp102/gr/gpccs_inst.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp102/gr/gpccs_sig.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp102/gr/sw_bundle_init.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp102/gr/sw_ctx.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp102/gr/sw_method_init.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp102/gr/sw_nonctx.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp102/nvdec/scrubber.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp102/sec2/desc-1.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp102/sec2/desc.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp102/sec2/image-1.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp102/sec2/image.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp102/sec2/sig-1.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp102/sec2/sig.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp104/acr/bl.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp104/acr/ucode_load.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp104/acr/ucode_unload.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp104/acr/unload_bl.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp104/gr/fecs_bl.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp104/gr/fecs_data.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp104/gr/fecs_inst.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp104/gr/fecs_sig.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp104/gr/gpccs_bl.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp104/gr/gpccs_data.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp104/gr/gpccs_inst.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp104/gr/gpccs_sig.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp104/gr/sw_bundle_init.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp104/gr/sw_ctx.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp104/gr/sw_method_init.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp104/gr/sw_nonctx.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp104/nvdec/scrubber.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp104/sec2/desc-1.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp104/sec2/desc.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp104/sec2/image-1.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp104/sec2/image.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp104/sec2/sig-1.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp104/sec2/sig.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp106/acr/bl.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp106/acr/ucode_load.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp106/acr/ucode_unload.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp106/acr/unload_bl.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp106/gr/fecs_bl.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp106/gr/fecs_data.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp106/gr/fecs_inst.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp106/gr/fecs_sig.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp106/gr/gpccs_bl.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp106/gr/gpccs_data.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp106/gr/gpccs_inst.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp106/gr/gpccs_sig.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp106/gr/sw_bundle_init.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp106/gr/sw_ctx.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp106/gr/sw_method_init.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp106/gr/sw_nonctx.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp106/nvdec/scrubber.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp106/sec2/desc-1.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp106/sec2/desc.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp106/sec2/image-1.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp106/sec2/image.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp106/sec2/sig-1.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp106/sec2/sig.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp107/acr/bl.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp107/acr/ucode_load.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp107/acr/ucode_unload.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp107/acr/unload_bl.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp107/gr/fecs_bl.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp107/gr/fecs_data.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp107/gr/fecs_inst.bin",
SHOULD NOT,gpu?,firmware-misc-nonfree,"/lib/firmware/nvidia/gp107/gr/fecs_sig.bin",
